time,sentiment,weekly_sentiment,monthly_sentiment,open,high,low,close,adjusted_close,volume,30_day_MA,50_day_MA,100_day_MA,200_day_MA,4_week_high,4_week_low,10_week_high,10_week_low,52_week_high,52_week_low
2023-01-11,0.17954057473989565,0.1390247460979964,0.1334269203110777,231.29,235.95,231.11,235.77,235.77,28669331.0,242.054,242.054,243.3884217152758,257.5024413227546,257.22,222.31,257.22,213.648993440865,339.886189703787,213.648993440865
2023-01-10,0.127818258795279,0.13292199001666533,0.132323055366411,227.755,231.31,227.33,228.85,228.85,27033881.0,242.25366666666667,242.25366666666667,243.92428196856565,257.8308383950074,257.22,222.31,257.22,213.648993440865,339.886189703787,213.648993440865
2023-01-09,0.12999303417365404,0.1388284175010676,0.12516773768042158,226.45,231.2366,226.41,227.12,227.12,27369784.0,242.875,242.875,244.5408099624603,258.1959200423733,257.22,222.31,257.22,213.648993440865,339.886189703787,213.648993440865
2023-01-08,0.1903284946550061,0.15763876311568076,0.12091121222256188,226.45,231.2366,226.41,227.12,227.12,27369784.0,242.875,242.875,244.5408099624603,258.1959200423733,257.22,222.31,257.22,213.648993440865,339.886189703787,213.648993440865
2023-01-07,0.07343406186973017,0.1438281052247516,0.1203827190854327,226.45,231.2366,226.41,227.12,227.12,27369784.0,242.875,242.875,244.5408099624603,258.1959200423733,257.22,222.31,257.22,213.648993440865,339.886189703787,213.648993440865
2023-01-06,0.13328435644389267,0.15739948931284545,0.11997093051469657,223.0,225.7601,219.35,224.93,224.93,43613574.0,243.557,243.557,245.18230004978267,258.546770996236,257.22,222.31,257.22,213.648993440865,339.886189703787,213.648993440865
2023-01-05,0.1387744420085172,0.18159810060127296,0.12132823276578675,227.2,227.55,221.7602,222.31,222.31,39585623.0,244.227,244.227,245.853252722826,258.9312541126388,257.22,222.31,257.22,213.648993440865,339.886189703787,213.648993440865
2023-01-04,0.13682128217057807,0.18610381038992965,0.12390500861341408,232.275,232.87,225.96,229.1,229.1,50623394.0,244.885,244.885,246.53488219360008,259.3045171860554,257.22,229.1,257.22,213.648993440865,339.886189703787,213.648993440865
2023-01-03,0.16916325118609513,0.18727841627134764,0.12287971028537244,243.08,245.75,237.4,239.58,239.58,25740036.0,245.289,245.289,247.09995239572257,259.6501336175521,257.22,234.53,257.22,213.648993440865,339.886189703787,213.648993440865
2023-01-02,0.26166545347594594,0.18089272746131876,0.12028021688788613,243.08,245.75,237.4,239.58,239.58,25740036.0,245.289,245.289,247.09995239572257,259.6501336175521,257.22,234.53,257.22,213.648993440865,339.886189703787,213.648993440865
2023-01-01,0.09365388941850195,0.16312266510036827,0.12233682254695184,243.08,245.75,237.4,239.58,239.58,25740036.0,245.289,245.289,247.09995239572257,259.6501336175521,257.22,234.53,257.22,213.648993440865,339.886189703787,213.648993440865
2022-12-31,0.1684337504863873,0.14646384796354456,0.12224677247528634,243.08,245.75,237.4,239.58,239.58,25740036.0,245.289,245.289,247.09995239572257,259.6501336175521,257.22,234.53,257.22,213.648993440865,339.886189703787,213.648993440865
2022-12-30,0.302674635462885,0.1350389332145987,0.1200424464896673,238.21,239.96,236.66,239.82,239.82,21938472.0,245.359,245.359,247.58151724711183,259.9174913910983,257.22,234.53,257.22,213.648993440865,339.886189703787,213.648993440865
2022-12-29,0.17031441052911422,0.10523278266616264,0.11562690555730205,235.65,241.92,235.65,241.01,241.01,19770693.0,245.4226666666667,245.4226666666667,247.99241981159923,260.179529647159,257.22,234.53,257.22,213.648993440865,339.886189703787,213.648993440865
2022-12-28,0.1450435233405038,0.09084733973226211,0.1195813330818009,236.89,239.72,234.17,234.53,234.53,17457104.0,245.43204114241715,245.43204114241715,248.37171985012955,260.3996837988891,257.22,234.53,257.22,213.648993440865,339.886189703787,213.648993440865
2022-12-27,0.12446342951589313,0.08721836658560526,0.11772840024067241,238.7,238.93,235.83,236.96,236.96,16688648.0,245.64345489047489,245.64345489047489,248.8415923847351,260.5990812852352,257.22,236.96,257.22,213.648993440865,339.886189703787,213.648993440865
2022-12-26,0.13727501694929242,0.08114266220481156,0.11681903486993334,238.7,238.93,235.83,236.96,236.96,16688648.0,245.64345489047489,245.64345489047489,248.8415923847351,260.5990812852352,257.22,236.96,257.22,213.648993440865,339.886189703787,213.648993440865
2022-12-25,-0.022957830539263886,0.07727030651213265,0.1164550540452605,238.7,238.93,235.83,236.96,236.96,16688648.0,245.64345489047489,245.64345489047489,248.8415923847351,260.5990812852352,257.22,236.96,257.22,213.648993440865,339.886189703787,213.648993440865
2022-12-24,0.08845934724376624,0.0997949999379302,0.11867315904884897,238.7,238.93,235.83,236.96,236.96,16688648.0,245.64345489047489,245.64345489047489,248.8415923847351,260.5990812852352,257.22,236.96,257.22,213.648993440865,339.886189703787,213.648993440865
2022-12-23,0.09403158162383245,0.08661063847747064,0.11923554598008307,236.11,238.87,233.9428,238.73,238.73,21206982.0,245.9586820813223,245.9586820813223,249.29452848964775,260.80434545648734,257.22,238.19,257.22,213.648993440865,339.886189703787,213.648993440865
2022-12-22,0.06961630999181063,0.092216667695896,0.1209313118143603,241.255,241.99,233.87,238.19,238.19,28651664.0,246.07762878319105,246.07762878319105,249.7180226851517,261.0281569006545,257.22,238.19,257.22,213.648993440865,339.886189703787,213.648993440865
2022-12-21,0.11964071131390595,0.09298489570003884,0.12327086820466433,241.69,245.615,240.11,244.43,244.43,23690607.0,245.60063586485705,245.60063586485705,250.07079348491237,261.2691114723911,257.22,240.33,257.22,213.648993440865,339.886189703787,213.648993440865
2022-12-20,0.08193349885033714,0.10791322934038682,0.12563308614430407,239.4,242.91,238.42,241.8,241.8,25150802.0,245.06056859590495,245.06056859590495,250.3929072431594,261.4160806270306,257.22,240.33,257.22,213.648993440865,339.886189703787,213.648993440865
2022-12-19,0.11016852710054012,0.12705744651811005,0.12931925286300955,244.86,245.21,238.71,240.45,240.45,29696436.0,244.5749281657797,244.5749281657797,250.76848660537763,261.5913874003514,257.22,223.880212449981,265.902002805165,213.648993440865,339.886189703787,213.648993440865
2022-12-18,0.1347150234413189,0.13223688927516075,0.12922314049199574,244.86,245.21,238.71,240.45,240.45,29696436.0,244.5749281657797,244.5749281657797,250.76848660537763,261.5913874003514,257.22,223.880212449981,265.902002805165,213.648993440865,339.886189703787,213.648993440865
2022-12-17,-0.0038311829794506996,0.10058598995720039,0.13172661297379515,244.86,245.21,238.71,240.45,240.45,29696436.0,244.5749281657797,244.5749281657797,250.76848660537763,261.5913874003514,257.22,223.880212449981,265.902002805165,213.648993440865,339.886189703787,213.648993440865
2022-12-16,0.13327378615280996,0.10146148330253087,0.13844720353135356,248.55,249.84,243.51,244.69,244.69,86101994.0,243.918893651252,243.918893651252,251.11447913052805,261.8277920248351,257.22,223.880212449981,265.902002805165,213.648993440865,339.886189703787,213.648993440865
2022-12-15,0.07499390602081053,0.10734718535800535,0.1396823569586586,253.72,254.2,247.34,249.01,249.01,35568093.0,242.88419343261415,242.88419343261415,251.34174924452157,262.0730740902364,257.22,223.880212449981,265.902002805165,213.648993440865,339.886189703787,213.648993440865
2022-12-14,0.22413904679634178,0.10535954231898184,0.14135554476988432,257.13,262.588,254.31,257.22,257.22,35410933.0,241.89994620683967,241.89994620683967,251.35824838017285,262.3179493359541,257.22,220.768964564168,265.902002805165,213.648993440865,339.886189703787,213.648993440865
2022-12-13,0.21594301909439967,0.09819731048758987,0.13846732475733628,261.69,263.915,253.07,256.92,256.92,42196884.0,240.91027772506635,240.91027772506635,251.3616063566741,262.495767025499,256.92,213.648993440865,265.902002805165,213.648993440865,339.886189703787,213.648993440865
2022-12-12,0.14642462639989506,0.09821655310800947,0.138667837846724,247.445,252.54,247.17,252.51,252.51,30665069.0,240.062238961539,240.062238961539,251.38318901232387,262.69414368750654,255.14,213.648993440865,265.902002805165,213.648993440865,339.886189703787,213.648993440865
2022-12-11,-0.08684127178440357,0.09245051109792864,0.13698023900063644,247.445,252.54,247.17,252.51,252.51,30665069.0,240.062238961539,240.062238961539,251.38318901232387,262.69414368750654,255.14,213.648993440865,265.902002805165,213.648993440865,339.886189703787,213.648993440865
2022-12-10,0.0022972704378625454,0.11788189981877287,0.14408812322982703,247.445,252.54,247.17,252.51,252.51,30665069.0,240.062238961539,240.062238961539,251.38318901232387,262.69414368750654,255.14,213.648993440865,265.902002805165,213.648993440865,339.886189703787,213.648993440865
2022-12-09,0.17447370054113132,0.16374852164878062,0.14877171837535919,244.695,248.31,244.16,245.42,245.42,20609743.0,239.4855171541328,239.4855171541328,251.49345112064427,262.9072247038774,255.14,213.648993440865,265.902002805165,213.648993440865,339.886189703787,213.648993440865
2022-12-08,0.061080404747646144,0.15181690546698154,0.1458351632024019,244.84,248.74,243.06,247.4,247.4,22611757.0,238.8419814501602,238.8419814501602,251.6490397483032,263.1422556147538,255.14,213.648993440865,265.902002805165,213.648993440865,339.886189703787,213.648993440865
2022-12-07,0.17400342397659793,0.1577059863484343,0.14551381235340916,244.83,246.16,242.205,244.37,244.37,20481522.0,238.28435175941587,238.28435175941587,251.75756326428416,263.2963124408218,255.14,213.648993440865,265.902002805165,213.648993440865,339.886189703787,213.648993440865
2022-12-06,0.21607771743733692,0.15716384113633852,0.1426507067745353,250.82,251.86,243.78,245.12,245.12,22463727.0,238.4705803390949,238.4705803390949,251.84384671104615,263.5024956587768,255.14,213.648993440865,265.902002805165,213.648993440865,339.886189703787,213.648993440865
2022-12-05,0.10606233232932917,0.16757377239730173,0.1341363355943758,252.01,253.819,248.06,250.2,250.2,23435294.0,238.51846110583995,238.51846110583995,251.94720856140117,263.7059711642884,255.14,213.648993440865,267.337963367848,213.648993440865,339.886189703787,213.648993440865
2022-12-04,0.09117844926150609,0.1652013732226332,0.1367618384765029,252.01,253.819,248.06,250.2,250.2,23435294.0,238.51846110583995,238.51846110583995,251.94720856140117,263.7059711642884,255.14,213.648993440865,267.337963367848,213.648993440865,339.886189703787,213.648993440865
2022-12-03,0.32336362324791684,0.16605909024152105,0.13570407716229427,252.01,253.819,248.06,250.2,250.2,23435294.0,238.51846110583995,238.51846110583995,251.94720856140117,263.7059711642884,255.14,213.648993440865,267.337963367848,213.648993440865,339.886189703787,213.648993440865
2022-12-02,0.09095238726853752,0.13791508580740547,0.13393447165619674,249.82,256.06,249.69,255.02,255.02,21528520.0,238.22648822243303,238.22648822243303,251.97350037714668,263.8979438372207,255.14,213.648993440865,278.067779794563,213.648993440865,339.886189703787,213.648993440865
2022-12-01,0.10230397091781579,0.13114836185024145,0.13502085394339264,253.87,256.12,250.9156,254.69,254.69,26041524.0,237.57540690015537,237.57540690015537,251.93805914476005,264.1093444238241,255.14,213.648993440865,278.067779794563,213.648993440865,339.886189703787,213.648993440865
2022-11-30,0.17020840749192745,0.1315807881735234,0.13375861241158765,240.57,255.33,239.86,255.14,255.14,47594239.0,236.94629472106485,236.94629472106485,251.91537114452456,264.324128567689,255.14,213.648993440865,278.067779794563,213.648993440865,339.886189703787,213.648993440865
2022-11-29,0.28894723626407925,0.12796595233926944,0.1335624040815406,241.4,242.79,238.21,240.33,240.33,17956313.0,236.3693269942109,236.3693269942109,251.9960494985188,264.5095696880676,249.956857390372,213.648993440865,278.067779794563,213.648993440865,339.886189703787,213.648993440865
2022-11-28,0.08945553810664948,0.10665963311596253,0.13031939083328228,246.08,246.65,240.8,241.76,241.76,24810271.0,236.2537833010189,236.2537833010189,252.256172780172,264.769258929276,249.956857390372,213.648993440865,285.347302091498,213.648993440865,339.886189703787,213.648993440865
2022-11-27,0.09718246839372083,0.12109559188688378,0.1299362607561509,246.08,246.65,240.8,241.76,241.76,24810271.0,236.2537833010189,236.2537833010189,252.256172780172,264.769258929276,249.956857390372,213.648993440865,285.347302091498,213.648993440865,339.886189703787,213.648993440865
2022-11-26,0.12635559220910786,0.13471502503228114,0.12625495430230874,246.08,246.65,240.8,241.76,241.76,24810271.0,236.2537833010189,236.2537833010189,252.256172780172,264.769258929276,249.956857390372,213.648993440865,285.347302091498,213.648993440865,339.886189703787,213.648993440865
2022-11-25,0.043585319568389666,0.1319906769981408,0.12440849263988557,247.31,248.7,246.73,247.49,247.49,9200772.0,235.7924116854365,235.7924116854365,252.50935963213243,265.0581533427677,249.956857390372,213.648993440865,289.356025328988,213.648993440865,339.886189703787,213.648993440865
2022-11-24,0.10533095518078917,0.15573837390198533,0.12234979495516964,247.31,248.7,246.73,247.49,247.49,9200772.0,235.7924116854365,235.7924116854365,252.50935963213243,265.0581533427677,249.956857390372,213.648993440865,289.356025328988,213.648993440865,339.886189703787,213.648993440865
2022-11-23,0.1449045566521498,0.16894631369720134,0.12320933072687357,245.105,248.28,244.27,247.58,247.58,19508462.0,235.3288422919846,235.3288422919846,252.6834542962918,265.3621329294559,249.956857390372,213.648993440865,290.502799389464,213.648993440865,339.886189703787,213.648993440865
2022-11-22,0.13980300170093102,0.1725782897428886,0.12321919565894944,243.59,245.31,240.71,245.03,245.03,19665699.0,234.5800667601721,234.5800667601721,252.8232143709483,265.63272492817623,249.956857390372,213.648993440865,291.26900873224,213.648993440865,339.886189703787,213.648993440865
2022-11-21,0.1905072495030981,0.17049065240812447,0.12393040326903353,241.43,244.67,241.19,242.05,242.05,26394700.0,233.90498968689408,233.90498968689408,252.9559354254635,265.8981865219997,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-20,0.1925185004115023,0.1629171091105248,0.12084737269541448,241.43,244.67,241.19,242.05,242.05,26394700.0,233.90498968689408,233.90498968689408,252.9559354254635,265.8981865219997,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-19,0.1072851559701254,0.16712281073402918,0.1170092913596537,241.43,244.67,241.19,242.05,242.05,26394700.0,233.90498968689408,233.90498968689408,252.9559354254635,265.8981865219997,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-18,0.20981919789530143,0.16548159716933517,0.12014686215515742,243.51,243.74,239.03,241.22,241.22,27613523.0,233.4568868858545,233.4568868858545,253.09109186059385,266.20326368935093,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-17,0.1977865337473013,0.15356389105447982,0.11723273214972169,237.78,243.25,237.63,241.68,241.68,23123544.0,233.2023174924026,233.2023174924026,253.2686794391752,266.4892611893985,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-16,0.1703283889719606,0.1457094040625549,0.11200700414497376,242.79,243.8,240.42,241.73,241.73,24093272.0,233.349574605008,233.349574605008,253.40405310456563,266.83343507276754,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-15,0.1251895403575822,0.13371635497404807,0.11242147806383213,245.66,247.0,240.03,241.97,241.291234272514,31390117.0,233.57527303604084,233.57527303604084,253.62261275142032,267.15407975862547,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-14,0.13749244641990024,0.12318068910551694,0.11067282782557011,241.985,243.91,239.21,241.55,240.872412441731,31123340.0,233.8049602464144,233.8049602464144,253.87352172117585,267.4879139791792,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-13,0.2219584117760331,0.11612609056130012,0.10683778381647838,241.985,243.91,239.21,241.55,240.872412441731,31123340.0,233.8049602464144,233.8049602464144,253.87352172117585,267.4879139791792,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-12,0.09579666101726733,0.07879582916937415,0.10269252656478,241.985,243.91,239.21,241.55,240.872412441731,31123340.0,233.8049602464144,233.8049602464144,253.87352172117585,267.4879139791792,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-11,0.12639525509131397,0.09151450885164206,0.1078626318050434,242.99,247.99,241.93,247.11,246.416815725424,34620246.0,233.7780359858641,233.7780359858641,254.04065409638025,267.810370092455,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-10,0.14280512480382676,0.08195027381506106,0.10974190562652295,235.43,243.33,235.0,242.98,242.298401056062,46268021.0,233.3056980322594,233.3056980322594,254.0953245227204,268.06339975462214,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-09,0.08637704535241289,0.1001603214237988,0.1103578595313715,227.37,228.6327,224.33,224.51,223.880212449981,27852910.0,233.1235437756968,233.1235437756968,254.19724906587228,268.3215185351978,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-08,0.051439879277864316,0.10546986578551325,0.11563194179805772,228.7,231.65,225.84,228.87,228.227981931438,28192548.0,233.67399532472533,233.67399532472533,254.4227553016109,268.6310144282632,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-07,0.08811025661038255,0.10732655802634228,0.1158891434989321,221.99,228.41,221.28,227.87,227.230787096242,33497979.0,233.9246236266381,233.9246236266381,254.57811577709808,268.957801277408,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-06,-0.0393534179674488,0.11821397245207554,0.11592935103516214,221.99,228.41,221.28,227.87,227.230787096242,33497979.0,233.9246236266381,233.9246236266381,254.57811577709808,268.957801277408,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-05,0.18482741879314268,0.1512154377069009,0.12493024796358577,221.99,228.41,221.28,227.87,227.230787096242,33497979.0,233.9246236266381,233.9246236266381,254.57811577709808,268.957801277408,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-04,0.05944560983524708,0.13594889727826748,0.12304386538054049,217.55,221.59,213.431,221.39,220.768964564168,36789063.0,234.2430611773442,234.2430611773442,254.81101393389105,269.2878900736748,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-03,0.2702754580649908,0.1255628494130116,0.12476811250560241,220.09,220.41,213.98,214.25,213.648993440865,36633922.0,234.7925155315375,234.7925155315375,255.036188213122,269.67787630816304,249.956857390372,213.648993440865,292.02526730433,213.648993440865,339.886189703787,213.648993440865
2022-11-02,0.12354385588441417,0.09708946145178611,0.12191204677577992,229.46,231.3,220.04,220.1,219.482583226765,38407008.0,235.6810161296976,235.6810161296976,255.3103719849574,270.1120311241601,249.956857390372,219.482583226765,292.02526730433,219.482583226765,339.886189703787,219.482583226765
2022-11-01,0.06443672496366745,0.07684382332928578,0.12167869832063787,234.6,235.74,227.325,228.17,227.529945546801,30592271.0,236.30758688447943,236.30758688447943,255.63299162838825,270.51364993711974,249.956857390372,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-31,0.16432215759051547,0.08636958095332001,0.12432645252450837,233.76,234.92,231.15,232.13,231.478837094179,28357265.0,236.78225162603303,236.78225162603303,255.9925567427064,270.9124272451194,249.956857390372,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-30,0.1916568388163288,0.08363791624245016,0.12742838907281065,233.76,234.92,231.15,232.13,231.478837094179,28357265.0,236.78225162603303,236.78225162603303,255.9925567427064,270.9124272451194,249.956857390372,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-29,0.07796163579270851,0.07927825784061081,0.1263418777239779,233.76,234.92,231.15,232.13,231.478837094179,28357265.0,236.78225162603303,236.78225162603303,255.9925567427064,270.9124272451194,249.956857390372,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-28,-0.013256725221544002,0.08214321448372773,0.1289325218209489,226.24,236.6,226.05,235.87,235.208345777814,40647724.0,237.1940930929692,237.1940930929692,256.3685562728026,271.2647137833481,249.956857390372,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-27,0.07096174233641238,0.09509075527804522,0.135424338949497,231.04,233.69,225.78,226.75,226.113928880822,40424645.0,237.48893036590903,237.48893036590903,256.72805782679507,271.6650699676213,249.956857390372,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-26,-0.018175610973088095,0.11372654634930593,0.13933928213080987,231.17,238.3,230.06,231.32,230.67110927767,82684846.0,238.10818835856608,238.10818835856608,257.1411881596871,272.0946027981218,249.956857390372,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-25,0.13111702833190703,0.13380810473577984,0.1444250122811107,247.26,251.04,245.83,250.66,249.956857390372,34775505.0,238.8029007604197,238.8029007604197,257.52138416738114,272.4978330819076,249.956857390372,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-24,0.1452005046144264,0.12093634263191647,0.13802771309307355,243.76,247.84,241.295,247.25,246.556423002351,24911212.0,238.84710973144675,238.84710973144675,257.7540982082736,272.803495430358,248.500952930985,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-23,0.16113923000345345,0.12630235719238583,0.13843914174504737,243.76,247.84,241.295,247.25,246.556423002351,24911212.0,238.84710973144675,238.84710973144675,257.7540982082736,272.803495430358,248.500952930985,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-22,0.09801633229452693,0.11367247193613836,0.13535780865692723,243.76,247.84,241.295,247.25,246.556423002351,24911212.0,238.84710973144675,238.84710973144675,257.7540982082736,272.803495430358,248.500952930985,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-21,0.07737606033867851,0.1028760139150843,0.13962699788165103,234.74,243.0,234.5,242.12,241.440813497793,26299733.0,239.49196239154057,239.49196239154057,257.99932292836576,273.12536746742904,251.512481333278,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-20,0.20141227983523732,0.10576524732742766,0.14513193576758565,235.77,241.31,234.87,236.15,235.487560331669,21811015.0,240.2345401454836,240.2345401454836,258.2902308196266,273.48520010389046,251.512481333278,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-19,0.12239529773222911,0.11283489566884651,0.14424003676242023,237.04,239.61,234.29,236.48,235.816634627284,19985698.0,240.97811509426185,240.97811509426185,258.6543037983876,273.9373556582177,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-18,0.04101469360486359,0.12146034881219948,0.14301780897994557,243.24,243.93,235.37,238.5,237.830968194381,26329591.0,241.69642777388177,241.69642777388177,258.9420473773617,274.4162961801549,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-17,0.18276260653771179,0.13864164143283098,0.1482540571089482,235.82,238.96,235.135,237.53,236.863689204241,28142268.0,242.1867152345201,242.1867152345201,259.1760140157482,274.8929412768295,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-16,0.07273003320972132,0.14747548526358625,0.14192934973288604,235.82,238.96,235.135,237.53,236.863689204241,28142268.0,242.1867152345201,242.1867152345201,259.1760140157482,274.8929412768295,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-15,0.02244112614714854,0.14553632770563982,0.1449805602190356,235.82,238.96,235.135,237.53,236.863689204241,28142268.0,242.1867152345201,242.1867152345201,259.1760140157482,274.8929412768295,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-14,0.09760069422508197,0.15508995006994483,0.1490734109297382,235.54,237.24,228.34,228.56,227.918851532528,30198588.0,242.8026492443932,242.8026492443932,259.3907962090484,275.38928183069595,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-13,0.25089981822516927,0.17410034944997024,0.14738158654647704,219.85,236.1,219.13,234.24,233.582918196444,42551818.0,243.8610053628151,243.8610053628151,259.7052760728717,275.94337301748567,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-12,0.18277346973569994,0.15657693846091525,0.1436112375554445,225.4,227.86,223.96,225.75,225.116734045625,21903937.0,244.7661258748952,244.7661258748952,259.88261353521096,276.46567675643286,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-11,0.161283741949284,0.1463483032968302,0.144698175616719,227.62,229.06,224.11,225.41,224.777687801658,30473954.0,246.0033122670957,246.0033122670957,260.150384286056,277.03625504103064,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-10,0.24459951335299868,0.14967826675697762,0.1447356068173481,233.05,234.559,226.73,229.25,228.606915968813,29743608.0,247.32692221168,247.32692221168,260.43089922378493,277.57009311585114,265.902002805165,228.606915968813,292.02526730433,228.606915968813,339.886189703787,228.606915968813
2022-10-09,0.05915593030409625,0.13138453659657107,0.14247215003126085,233.05,234.559,226.73,229.25,228.606915968813,29743608.0,247.32692221168,247.32692221168,260.43089922378493,277.57009311585114,265.902002805165,228.606915968813,292.02526730433,228.606915968813,339.886189703787,228.606915968813
2022-10-08,0.08931648269728372,0.14348645385024053,0.15091170762786982,233.05,234.559,226.73,229.25,228.606915968813,29743608.0,247.32692221168,247.32692221168,260.43089922378493,277.57009311585114,265.902002805165,228.606915968813,292.02526730433,228.606915968813,339.886189703787,228.606915968813
2022-10-07,0.2306734898852599,0.1674955640419977,0.15319635675179952,240.902,241.32,233.17,234.24,233.582918196444,37769602.0,248.6179571249812,248.6179571249812,260.7934316435127,278.0774050489228,265.902002805165,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-10-06,0.12823594130178434,0.1572652795371529,0.1507549548280968,247.93,250.34,246.08,246.79,246.097713378161,20239886.0,250.10078584491848,250.10078584491848,261.0533948047656,278.5305646182412,265.902002805165,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-10-05,0.11117302358710468,0.16118599630858924,0.1510314246930231,245.99,250.58,244.1,249.2,248.500952930985,20347136.0,251.06474085227512,251.06474085227512,261.1844379259014,278.8845969185379,267.337963367848,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-10-04,0.18459348617031582,0.17123239131541693,0.15077921133794697,245.09,250.36,244.975,248.88,248.181850583722,34888416.0,251.9701937626336,251.9701937626336,261.23417246863954,279.24588027177646,278.067779794563,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-10-03,0.1165434022301526,0.17177761297334307,0.14571221580474167,235.41,241.61,234.66,240.74,240.064684625222,28880357.0,252.9298275923711,252.9298275923711,261.33871608526994,279.61420745957304,278.067779794563,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-10-02,0.1438693510797826,0.1743280260170266,0.14416248998601594,235.41,241.61,234.66,240.74,240.064684625222,28880357.0,252.9298275923711,252.9298275923711,261.33871608526994,279.61420745957304,278.067779794563,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-10-01,0.2573802540395838,0.14508926910431355,0.144273594363169,235.41,241.61,234.66,240.74,240.064684625222,28880357.0,252.9298275923711,252.9298275923711,261.33871608526994,279.61420745957304,278.067779794563,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-09-30,0.15906149835134656,0.1308268562663219,0.1373011234365295,238.29,240.54,232.73,232.9,232.246677117281,35694832.0,254.4392481745803,254.4392481745803,261.613273967496,280.07141242944584,278.067779794563,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-09-29,0.15568095870183846,0.11791796183896515,0.13800847018453835,238.89,239.95,234.41,237.5,236.833773359185,27484233.0,256.34289311497054,256.34289311497054,261.917173307866,280.5364538759445,278.067779794563,235.746830988821,292.02526730433,235.746830988821,339.886189703787,235.325959814769
